Comment,Likes,Time,Author
yg aneh lg....mau jabatan sipil tp g mau ikut peradilan sipil,2,2 bulan yang lalu,@yusufpramono9662
WTF,0,2 bulan yang lalu,@zipzikin7084
"Yang perang siapa lu aja, jangan apa2 pakaibkekerasan biarkan temen2 mahasiswa yangvsedang berjuang dengan kepala dingin kalau lu bikin rusuh yang sengsara kita semua bang",0,2 bulan yang lalu,@smartdhi80
Emang presiden ga belajar sejarah. Nyesel ku pilih.,4,2 bulan yang lalu,@halushopingid
"Emang prang kamu mau kluarga mu di hantui ketakutan,anak anak kita mau tidak sekolah,ingat perang itu dampaknya besar,semua akan rugi ,tapi kl perang kamu jg pasti ngumpet,rakyat jg tidak mau terjadi perang,kamu aja kl mau perang udah 2 minggu aja ke papua kl sanggup.",0,2 bulan yang lalu,@kadekpandesudiat5162
"Coba kalau berani anda pergi ke barak militer ajak perang, paling anda takut",0,2 bulan yang lalu,@ahmadyani8103
Gak usah daripada mati konyol,0,2 bulan yang lalu,@AkuTuanmu
"Kamu aj bang yang perang sendiri. 
Gak usah ajak2 orang. 
Udah ID makin bapuk malah kmu koar2 perang.
Mending merantau kejepang dari pada sesat di ID",0,2 bulan yang lalu,@KingKenting
Kembali ke orba,0,2 bulan yang lalu,@DasiPutih-7780
"TNI di mata masyarakat sudah punya marwah tinggi. Apasih kok di ini itukan seeprti sekarang, kan masyarakat jdi menurun kembali. Heran sama pemerintahan sekarang ini. Sumpah. Yaaaa gtu lah .. Kesalahan memlihih penguasa dan menempatkan penguasa tidak pada tempatnya",0,2 bulan yang lalu,@BadMus-b4v
"Menolak. Karena hanya akan mengundang kembali lagi aturan non resmi yg nantinya Calon-Calon Presiden mendatang 'haruslah' dari TNI, dan ini berpotensi membawa kembali pola  sikap 'penjajahan' dan kesewenangan TNI kepada masyarakat sipil.

Sekarang saja terbukti banyak 'Aparat TNI' yang seenaknya menjadi backing kejahatan perampasan dan penggelapan mobil serta judi, bahkan dengan seenaknya melakukan penembakan dan pembunuhan bagi mereka yang mau mencari dan menegakan hukum & keadilan, dan pelakunya cenderung mereka saling lindungi.",1,2 bulan yang lalu (diedit),@dionprasetianto
"Dalam RUU TNI terbaru, perwira TNI aktif dapat menjabat di 14 kementerian/lembaga (K/L) berikut:
1. Kantor Koordinator Bidang Politik Dan Keamanan ==> masih cocok. 
2. Kementerian Pertahanan, termasuk Dewan Pertahanan Nasional ==> masih cocok. 
3. Sekretariat Militer Presiden di bawah Kementerian Sekretariat negara ==> masih cocok. 
4. Badan Intelijen Negara ==> masih cocok. 
5. Badan Siber Dan/Atau Sandi Negara ==> masih cocok. 
6. Lembaga Ketahanan Nasional ==> masih cocok. 
7. Badan Search And Rescue (SAR) Nasional ==> masih cocok. 
8. Badan Narkotika Nasional ==> masih cocok. 
9. Mahkamah Agung ==> KURANG COCOK
10. Badan Nasional Pengelola Perbatasan (BNPP) ==> masih cocok. 
11. Badan Penanggulangan Bencana ==> masih cocok. 
12. Badan Penanggulangan Terorisme ==> masih cocok. 
13. Badan Keamanan Laut ==> masih cocok. 
14. Kejaksaan Republik Indonesia ==> KURANG COCOK

Untuk Posisi di Mahkamah Agung dan Kejaksaan RI bijaknya diisi oleh insan-insan sipil yang berkualitas, jangan dari TNI/POLISI. Alasannya adalah agar Pengawasan terhadap kinerja dapat diawasi maksimal bukan karena loyal terhadap atasan tapi loyal terhadap masyarakat.",1,2 bulan yang lalu,@laurensdoloksaribu2884
"TNI ITU TENTARA,,,,,,,,,,,,,YA SUDAH SAMPE PENSIUN TENTARA,,,,,,,,,,,,",0,2 bulan yang lalu,@yamasoewito
"Orang yg dijawakan memilih putra putrinya,hebatkan,mereka tak hargai kita kita yg diluar jawa,lebih baik golput aja yg dipilih presiden cuma orang jawa iyakan😊😊😊😊😊",0,2 bulan yang lalu,@AQSHALRIFALDI
"Walaupun presiden mantan TNI tapi jika dikendalikan oleh pihak tertentu, mak ia gak bisa lagi di percaya",0,2 bulan yang lalu,@Cinmei-r3d
"Kirain indonesia akan menjadi maju dgn slogan Indonesia Emas, tapi malah makin hancur..😅",0,2 bulan yang lalu,@Cinmei-r3d
"Pemerintah konoha mengajarkan kita menabrak aturan
Jika tidak sesuai aturan maka mereka akan mengubah aturan main tersebut
Mau dibawa kemana negeri konoha ini",3,2 bulan yang lalu,@agussutriatmaja1176
ini bahaya,0,2 bulan yang lalu,@KolongKasur85
"Laut di pagari aja ngak bisa jaga,",0,2 bulan yang lalu,@ujangaris8180
"UU NDIASMU ,,,😂😂😂",0,2 bulan yang lalu,@daboribo2738
ASN yg suka korupsi waktu ketar ketir melihat berita ini😂😂😂😂😂,0,2 bulan yang lalu,@DebbyPtk
"DPR gk pernah mewakili rakyat, ganti aja namany.. Munafik tau gk",0,2 bulan yang lalu,@xyneri7633
semi ORDE BARU..ini pernah terjadi di masa kepemimpinan presiden suharto..dgn melibatkan unsur militer disemua instansi... jauh2 hari sudah bisa ditebak jika prabowo jadi presiden..menjadikan tni sebagai kekuatan politik..,0,2 bulan yang lalu,@ucupgabrut6246
Kita sudah terdampak buruk sebelum ada revisi...,0,2 bulan yang lalu,@saputraali4095
"Mending gulingkan aja si prabowo ini, belum 1 tahun aja Indonesia udah kacau",0,2 bulan yang lalu,@MaudiAyunda-s3g
kalau mau berkarier di sipil. masuklah akmil. nanti akan bisa berbuat seenak perutmu. Saat loe semena mena dan korupsi. hanya Polisi Militer yang bisa menangkap loe.,0,2 bulan yang lalu,@RoyRendy-q1z
"Poseng poseng 
Knp di campoer adok 😢",0,2 bulan yang lalu,@Apasaja-w9z
Bau bau orde baru,0,2 bulan yang lalu,@muhammadriski1054
Ditakutnya apa ya bro masuk Ke Ma sama kejaksaan,0,2 bulan yang lalu,@JoidiPo
"@JoidiPo yang ditakutkan dari TNI/Polri kalau masuk ke MA atau Kejaksaan adalah sifat loyal ""siap komandan"" nya ini bisa menghalangi independensinya di dalam hukum, baik pencegahan ataupun penindakannya. Singkatnya bisa dipengaruhi sifat patuhnya yang tegak lurus terhadap atasan. Bagaimana nanti bila ada case yang rumit, tapi keputusan diambil dengan pengaruh atasannya? Baiknya diisi insan2 sipil yang tidak punya garis komando plak ketiplek. Hanya budaya organisasi dan strukturnya yang bisa dihormati. Makanya jarang ada TNI/Pori di SP karena melawan atasan, kalau di kerjaan rakyat sipil, wah, banyak yang kena SP karena melawan atasan yang irrasional. Gitu brother.",0,2 bulan yang lalu,@laurensdoloksaribu2884
Tapi kalau menyita wajib pajak yang pajaknya nunggak 2 tahun bisa😅,0,2 bulan yang lalu,@ilhamarasy3671
RUU perampasan aset telah disahkan bang bagi wajib pajak yang pajaknya nunggak 2 tahun,0,2 bulan yang lalu,@ilhamarasy3671
"@ilhamarasy3671  bukan aset koruptor yg disita ,,malah aset rakyat ,,,bangkai emang",1,2 bulan yang lalu,@daboribo2738
 @daboribo2738  iya bang bukan. Kan alurnya gini bang ini UU perampasan aset rakyat itu sulit ditegakkan karena pasti akan ada perlawanan dari rakyat ketika asetnya disita,0,2 bulan yang lalu,@ilhamarasy3671
Kalo sipil saja bisa korupsi apalagi kalo bukan sipil,0,2 bulan yang lalu,@ilhamarasy3671
@ilhamarasy3671  mungkin presiden  tidak percaya lagi dengan ASN karena sering y terjadi korupsi maka y Revisi UU TNI di perluas untuk mempermudah memberantas korupsi,0,2 bulan yang lalu,@DebbyPtk
 @DebbyPtk  iya bang apalagi dengan disahkan UU perampasan aset bagi rakyat wajib pajak yang pajaknya nunggak 2 tahun,0,2 bulan yang lalu,@ilhamarasy3671
 @DebbyPtk  UU ini sulit untuk ditegakkan karena pasti akan ada perlawanan dari rakyat ketika asetnya disita,0,2 bulan yang lalu,@ilhamarasy3671
 @DebbyPtk  oleh karena dibutuhkan tentara untuk menegakkan peraturan UU yang telah disepakati,0,2 bulan yang lalu,@ilhamarasy3671
Semakin yakin saya hidup di negara gila,0,2 bulan yang lalu,@zeee3020
"Ucapan dari bung SBY itu nyata , ini yg di khawatirkan beliau sejarah akan terulang kembali ..",0,2 bulan yang lalu,@usmantirtadikara770
Dampak nya justru para  aguan  jadi merasa terbatasi  dengan adanya DWI fungsi abri,0,2 bulan yang lalu,@ayah-ym4wk
Ngeri,6,2 bulan yang lalu,@KrisnaWicaksono-m3e
"Haha.. sudah kuduga, prabowo pasti akan membawa aura orba.
Mantu soeharto.",0,2 bulan yang lalu,@ken2dw
RUU PERAMPASAN ASET KORUPTOR DIJOGETIN AJA PAK WOWO 😂,14,2 bulan yang lalu,@devi_kta
Buru buru banget coy,0,2 bulan yang lalu,@farhan.ghaziya
"Sdh tidak percaya dengan dasco,DPR,polisi",0,2 bulan yang lalu,@faridaharyani3424
nggak setuju...,8,2 bulan yang lalu,@ElangTimur
"Rindu perang , biar yg tugas nya menjaga keamanan negara bisa kerja",1,2 bulan yang lalu,@cahawam6200
Yang penting Oke Gas dlu 😂 urusan rakyat mau susah mau miskin mau mati mau di tindas masa bodo.... wkwkwwkkw 😂😂😂,0,2 bulan yang lalu,@LegendTripp
"Kejagung???? wkwkwk coba ini penjelasane gmana, penegakan hukum tni kan beda ma sipil knp dimasukin kejagung?",0,2 bulan yang lalu,@KekwRofl
"Benar, pelan pelan menggerus demokrasi pelan pelan negara ini udah bukan DEMOKRASI LAGI",0,2 bulan yang lalu,@putraaditya8094
"Woi siapa nih yang milih,,, ??!!!
Tanggung jawab donk,
Jangan cuma bisa sengsara,
😂😂😂",0,2 bulan yang lalu,@endrukrypto4750
"Kalau mau masuk militer yah lepas beberapa haknya di Sipil, kalau mau ke masyarakat sipil lepas atribut kemiliteran.
Conflict of interest bisa sangat tinggi kalau tidak",0,2 bulan yang lalu,@mohamadsyafrimunir3685
Ga setuju,0,2 bulan yang lalu,@rajamulia9919
pak prabowo mestinya tahu UU TNI tentang partisipasi TNI dalam kehidupan berbangsa bernegara sudah sebagaimana mestinya tidak perlu direvisi.sesuai dengan keinginan pak prabowo sendiri ingin memerangi korupsi yg perlu adalah segera membuat dan mengesahkan RUU Perampasan aset koruptor serta mncabut hak berpolitik dan berpartispasi dalam penyelangaraan negara.gak ribet kok cukup suap anggota DPR RI untuk mengesahkan RUU perampasan aset tersebut🎉🎉,1,2 bulan yang lalu,@thisismilan9879
"jika bs d bikin yg maling uang rankyat,,
dari diri ny sampai istri ny smpai anak ny di malukan habis2n,tambh harta ny kuras habus2 smpai gila,",0,2 bulan yang lalu,@thegoldenboy1277
"aduuuuhhh,,,
UUD PERAMPASAN ASET AJA DI SAH KAN,,",0,2 bulan yang lalu,@thegoldenboy1277
Orba jilid 2? Makin error😢,0,2 bulan yang lalu,@poetra88
Bukanya yg harus ketok palu dari DPR RI ya,0,2 bulan yang lalu,@Jingga999
RUU perampasan aset telah disahkan bang bagi wajib pajak yang pajaknya nunggak 2 tahun,0,2 bulan yang lalu,@ilhamarasy3671
RUU perampasan aset telah disahkan bang bagi wajib pajak yang pajaknya nunggak 2 tahun,0,2 bulan yang lalu,@ilhamarasy3671
Ini akibat SALAH PILIH PRESIDEN,0,2 bulan yang lalu,@SPOETHNICK
Ini yg saya khawatirkan sedari awal bila prabowo jadi presiden...kembalinya neo orde baru dan dwi fungsi TNI (dulu namanya ABRI),0,2 bulan yang lalu,@SPOETHNICK
"Dulu banyak rakyat yang menyarankan TNI di kembalikan seperti dulu, giliran di turutin kembali seperti era soenarto, pada protes lagi katanya mengganggu sipil 😂ini warga konoha maunya apa dah",1,2 bulan yang lalu,@Harley_86
saya setuju bila di bentuk Ruu agar negara lebi aman,0,2 bulan yang lalu,@PutraDermayu-sq3ne
Kalo rakyat sipil dapat ketengan dan kenyamanan pastinya sangat mendukung.,0,2 bulan yang lalu,@jksadiyem
Kenapa ga Ruu Damkar aja,0,2 bulan yang lalu,@mohamadbaihaki2143
lanjut pak wowo😂,0,2 bulan yang lalu,@miazumi7255
Mereka ingin menggunakan TNI sebagai shield agar korupsinya lancar jaya,0,2 bulan yang lalu,@alifmuhammad2059
Cita-cita prabowo membubarkan Indonesia 2030 akan segera terlaksana.,20,2 bulan yang lalu,@omkulo9968
"Indonesia mundur 20 thn ke belakang..?
Mental daya saing serta kualias berpikir",0,2 bulan yang lalu,@rizkytanjung5144
"tentara itu banyak nganggur karena perang aja ga pernah lawan negara lain, lawan saudara sendiri kalah😊",513,2 bulan yang lalu,@wicwis7544
Di 𝐷𝑂𝑅𝘈𝟽𝟽 membantu saya mendapatkan modal untuk mengembangkan usaha yang saya jalankan.,0,2 bulan yang lalu,@zcbsmJes
"Bermain bersama sahabat di D𝐸𝘞𝘼𝘿O𝐑𝐴 semakin seru, semakin banyak rezeki!",0,2 bulan yang lalu,@lkcknJensen
"Bagi yang mencari suasana baru, 𝐃𝐄𝑊A𝐷𝙊Я𝐀 bisa dicoba.",0,2 bulan yang lalu,@zbszmJessica
"Jika Anda mencari platform yang mendorong pertumbuhan, 𝘋𝐸𝘞А𝘿𝙊RА layak dicoba.",0,2 bulan yang lalu,@lnvbcJajang
"Jangan sampai ketinggalan, main di 𝘿𝘌𝙒А𝐷𝐎𝐑𝘈 dan rasakan sendiri!",62,2 bulan yang lalu,@cvsvxJapar
𝐃𝑂Я𝐴𝟳7 memberikan kesempatan untuk terhubung dengan beragam orang.,0,2 bulan yang lalu,@lbvkbLelet
"Malam ini dapet jakpot gede, terima kasih 𝘿𝐎𝙍А𝟽𝟩! Nggak mau ketinggalan kan?",0,2 bulan yang lalu,@zxmzxKinkin
"Dengan 𝘋𝐎𝙍𝘈𝟳7 saya berhasil, dari tukang bakso jadi bos restoran.",68,2 bulan yang lalu,@caxvmMaisara
"Dapet rezeki besar dari 𝐷𝐄𝘞𝘈𝘿OR𝐴, nggak nyangka main jadi seasyik ini!",0,2 bulan yang lalu,@mclkbLuh
Beda orang itu bang. Bagi mereka yang dirugikan ya mana mau,0,2 bulan yang lalu,@ilhamarasy3671
Kalo pejabat sipil saja bisa korupsi dan sulit dibersihkan apalagi kalo pejabat non sipil,0,2 bulan yang lalu,@ilhamarasy3671
RUU rakyat sipil harusnya juga ada,0,2 bulan yang lalu,@ilhamarasy3671
Nggak lah,1,2 bulan yang lalu,@emisiwalan
" @emisiwalan aminin aja si, kita liat aja pulau mana yg akan maju",2,2 bulan yang lalu,@MatthewMantopani-fs6bc
 @omkulo9968  hanya ASN yang suka KORUPSI yg takut Revisi UU TNI,0,2 bulan yang lalu,@DebbyPtk
​ @DebbyPtk  gk gtu konsep ny bg,0,2 bulan yang lalu,@tinibeat1532
Keluarga Lo kali😂😂,0,2 bulan yang lalu,@kdmfans7
"jangan doa yang jelek jelek2 to mas
doakan kebaikan untuk indonesia. emang kalo bubar kamu yakin makin bagus makin sejahtera?",0,2 bulan yang lalu,@rozaanwakhida
 @MatthewMantopani-fs6bc  Indonesia semakin maju cuk,0,2 bulan yang lalu,@emisiwalan
"Mudah-mudahan Indonesia bubar secepatnya karena Indonesia ini perlu direset total, mulai dari kalangan bawah (rakyat) sampai kalangan atas (pemerintah).",0,2 bulan yang lalu,@Elkhanan-28
 @Elkhanan-28  matamu bubar,0,2 bulan yang lalu,@emisiwalan
Wekekek,17,2 bulan yang lalu,@zain-qo4sh
"Masuk tentara aja cuma demi cewek, nggak heran beraninya cuma ke masyarakat sipil, kalo lawan tentara negara lain langsung loyo dan kabur",132,2 bulan yang lalu,@Nameless2017
​ @Nameless2017 Kok tau,0,2 bulan yang lalu,@jalanluruse
"Saya yakin kalo di serang negara lain akan ceos kurang dari satu malam, yg berperang tetap rakyat sipil biasa, mereka cuma duduk diem bayaran, jan bangsa cunguk,",0,2 bulan yang lalu,@cuculangit
"​ @Nameless2017 buktikn omoganmu kalu TNI takut sama tentara negara lain,",0,2 bulan yang lalu,@yahyafarma2822
Jangan gitu Pak saat jaman covid yang lain pada di rumah bokap gw tentara malah tugas kagak pernah di rumah Pak... Asal ngomong aja lo...,16,2 bulan yang lalu,@Skyline-dj3pd
"Gue dulu tinggal dikompleks tentara (bokap asn sipil di kesatuan tni), dari kecil gue tau kegiatan sehari2 sampai dulu pas masih kecil gue berdoa perang kek kasihan om2 tentaranya disuruh olahraga, gotong royong bangun A, bersihin kali/got, sama latihan tembak mulu perang mah kagak. Tapi pas gede sadar, emang kesatuannya aja yang bukan buat dikirim ke medan konflik kayak di papua. Untuk konflik di papua bukannya tni kalah, tapi karna tni bukan idf (tentara israel) yang cuman bisa dor sama ngebom orang doang. Makanya pendekatannya berbeda, lebih kearah dialog. Bukan bela tni dan gue juga sipil, tapi untuk masalah konflik gue lebih dukung lewat jalur diskusi ketimbang melakukan genosida ke masyarakat papua.",27,2 bulan yang lalu,@giananina
​​​ @Nameless2017  kau sama saja menghina para pahlawan pendiri bangsa ini bro...lo kira Pak Sudirman pengecut... Yang ada lo itu duluan yang kabur ke luar negeri kalo negara kita susah...gw keluarga tni kagak terima lo bilangin kayak gitu bokap gw berangkat tugas berkali-kali ninggalin keluarganya pulang kena malaria lo kira enak... Kayak lo makan tidur jadi pengangguran aja banyak bacot lo...,0,2 bulan yang lalu (diedit),@Skyline-dj3pd
Jangan salah kalau gerombolan menang lho,1,2 bulan yang lalu,@sultan_kids3203
"​ @giananina  Omong kosong, tentara kita disana aja byk yg smpe setres dan nangis ketakutan.. Kl lawan sipil aja berasa paling laki 😂",30,2 bulan yang lalu,@vicemercy1629
"Lawan OPM aja ga becus, gimana nanti perang beneran 😅",18,2 bulan yang lalu,@zexceedx3518
"Tentara banyak latihan,bikin pembelaan buat buzzer,biar di media , lingkungan masyarakat tetap kedengaran hebat",10,2 bulan yang lalu,@temporaryunik5813
" @vicemercy1629  itu namanya masih manusia mas, semua tentara didunia pulang dari medan perang juga mengalami PTSD. Gue gamau merendahkan perjuangan tentara yang sudah gugur, kalo situ ngerasa hebat dan bakal ngalahin papua yaa silahkan volunteer diri kesana jangan cuma ngerasa jago di video game aja. Yang saya takutkan disini kalo tni punya kekuatan di politik, dan jadi babu presiden buat nyulik  yang anti demokrasi kayak jaman orba dulu. Udah gitu aja.",14,2 bulan yang lalu,@giananina
Lawan OPM aja nggk bisa kocak 🤣🤣.  Anggota bnyak amunisi bnyak apa kocak 😂😂,13,2 bulan yang lalu,@netizenjulid9591
Tsunami fakta,6,2 bulan yang lalu,@markxviii5469
Kalo gua punya fisik yang kuat mending jadi tentara kalo gak bayar bayar kenapa? Kalo di tanya karena surga sudah di jamin😊,4,2 bulan yang lalu,@toumaesper
itu mereka saking gabutnya bikin konten di FB PRO kwowkwoow,2,2 bulan yang lalu,@wanglimmantap4063
"Yang benci sama TNI cuma PKI,",0,2 bulan yang lalu,@astajchanel5998
Tentara skrng di didik untuk menjadi buuzzer bukan perang supaya citra nya bgus pdahal beraninya lawan masyarakat sipil ja... Kerjaan ngak da yg kelar.. tp d medsos kyak udah top aja...,8,2 bulan yang lalu,@MasYoyok-r4m
"@MasYoyok-r4m  Jangan sembarangan ngomong, kamu sudah berbuat apa utk negara? 
Hanya PKI yg benci sama TNI",7,2 bulan yang lalu,@astajchanel5998
" @astajchanel5998  gw udah bayar pajak dari tanah sampe setiap gw makan ke resto!!!  buat gaji lu orang sejenisnya. Lu itu gak bisa cari omset, adanya cuma abisin anggaran",10,2 bulan yang lalu,@wanglimmantap4063
"@wanglimmantap4063  Lo bisa nyaman usaha karena ada TNI, setelah reformasi ruang gerak TNI dipersempit, karena kewenangannya dibatasi sama orang-orang yg benci sama TNI, karena adanya HAM, makanya premanisme, begal, genk motor merajalela",4,2 bulan yang lalu,@astajchanel5998
​ @astajchanel5998  sekalian peradilannya ikut umum biar g semena mena,0,2 bulan yang lalu,@viralisme_
Mantap,1,2 bulan yang lalu,@mfaizrizqimubarok
" @astajchanel5998  itu urusan lau, percuma ada menteri atau jendral kalo ngatur manajemen aja gabecus, kami rakyat sebagai owner perusahaan ataupun pekerja swasta tiap bulan setor berbagai pajak untuk membayar kalian sejenisnya.
Liat bos investor kabur semua karna kebijakan negara kita gelap, karena apa? Karena makin tahun ada aja gebrakan untuk buang anggaran, anggaran darimana? 85% dari uang rakyat.",10,2 bulan yang lalu,@wanglimmantap4063
Tanpa tentara mungkin udah gak ada negara ini boss,2,2 bulan yang lalu,@ModalNekat-g8v
Di angkut mampus lu,0,2 bulan yang lalu,@wahyumaha8412
Betul banget. Jangan2 istilah yakjuj dan makjuj mungkin itu aparat. Makan saudara sendiri,2,2 bulan yang lalu,@omdumai
Dari pada oknum polisi malak uang rakyat kebanyakan maaf sebelum nya,0,2 bulan yang lalu,@rifvengeance8593
​ @Skyline-dj3pd gue hormat kepada bapak sampean ...... Dari pada ke oknum polisi yg cari makan hasil nilang kendaraan ... Rakyat biasa ...,0,2 bulan yang lalu,@rifvengeance8593
Maaf mas anda berbicara seperti Boca TK ...bapakah anda tidak di ajar kan sama orang tua andankalo anda merasa paling berani kita ketemuan aja ayo ..... Jangan cuma di sosmed basi ..b​ @wanglimmantap4063 ,0,2 bulan yang lalu,@rifvengeance8593
​ @astajchanel5998 gak usah ladeni ... Jago sosmed bang kalo dia ngarasa punya nya cod sekarang aja .. biar kasih paham di miter kaya gimana,0,2 bulan yang lalu,@rifvengeance8593
"​ @giananina dialog tuh kalo gak ada korban,,lah korban dari TNI udh banyak, ngapain lagi pake dialog

Warga kita aja masuk perairan wilayah Malaysia ditembak mati dengan alasan melawan
Lah ini jelas2 pemberontak,udh menghilangkan nyawa tentara nasional masih pake dialog 😂😂😂
Diketawain negara lain militer kita",1,2 bulan yang lalu,@bagasf1lm319
